week_start,rain_total_mm,rain_peak_mm,temp_avg_c,wind_avg_mps,radiation_avg_wm2,humidity_avg_pct,cloud_cover_avg_pct,heavy_rain_flag,storm_flag,weather_index
2022-12-26,1.71,0.31,27.195000000000004,1.285,19.96,81.655,93.21,0,0,35.590999999999994
2023-01-02,136.98,9.77,26.464285714285715,1.4449999999999998,14.527142857142858,86.02428571428571,95.82428571428572,1,0,91.34042857142857
2023-01-09,125.91,8.67,26.664285714285718,1.1164285714285715,14.942857142857143,84.51142857142857,89.35428571428572,1,0,85.46957142857144
2023-01-16,323.94,22.0,26.790714285714287,0.9614285714285715,14.712857142857144,84.74428571428572,92.17999999999999,1,0,165.26171428571428
2023-01-23,353.03999999999996,17.79,26.252142857142854,1.302142857142857,11.511428571428572,87.30071428571429,99.23857142857142,1,0,179.02185714285713
2023-01-30,218.04,10.92,26.41142857142857,1.2792857142857141,13.668571428571429,86.18642857142856,98.58857142857144,1,0,124.45585714285716
2023-02-06,124.62,13.89,26.572857142857142,1.58,16.654285714285713,85.53428571428572,97.11142857142856,1,0,86.25542857142858
2023-02-13,366.75,24.05,26.34642857142857,1.5257142857142856,16.857142857142858,86.87142857142857,92.71142857142857,1,0,182.17600000000004
2023-02-20,361.2,21.44,26.557857142857145,1.3064285714285715,13.89857142857143,88.76071428571429,96.36000000000001,1,0,181.23357142857145
2023-02-27,375.81,28.37,26.125,1.7171428571428573,15.031428571428572,86.91928571428572,97.9,1,1,187.24114285714288
2023-03-06,298.74,10.95,26.810714285714283,1.477142857142857,17.444285714285712,86.1392857142857,88.63571428571429,1,0,154.0297142857143
2023-03-13,379.71,43.03,26.88142857142857,1.2278571428571428,17.35142857142857,85.00428571428571,83.29,1,1,185.31728571428567
2023-03-20,326.07,28.6,26.785,1.540714285714286,16.414285714285715,87.255,90.56,1,1,165.5652857142857
2023-03-27,301.17,16.32,26.552857142857142,1.1907142857142856,14.284285714285716,85.96857142857142,97.28,1,0,157.30528571428573
2023-04-03,520.47,54.19,26.569285714285716,1.3407142857142857,15.044285714285715,85.17785714285714,88.25285714285714,1,1,243.09785714285715
2023-04-10,157.68,6.87,27.298571428571428,1.2307142857142856,15.244285714285715,86.99,76.97857142857144,1,0,95.665
2023-04-17,279.81,25.26,27.68357142857143,1.0514285714285714,19.607142857142858,85.18142857142857,83.62857142857143,1,1,144.93857142857144
2023-04-24,604.35,38.57,27.549999999999997,1.3978571428571427,16.45285714285714,85.905,84.77428571428571,1,1,275.6838571428571
2023-05-01,183.18,12.28,28.01,1.3742857142857143,18.154285714285713,86.25285714285714,75.75142857142858,1,0,105.06628571428573
2023-05-08,288.51,14.46,27.780714285714286,1.2457142857142858,16.731428571428573,85.91928571428572,75.17285714285715,1,0,147.34142857142857
2023-05-15,285.93,11.54,27.155714285714286,1.7085714285714286,14.22857142857143,88.44428571428571,86.52428571428571,1,0,149.17285714285717
2023-05-22,352.02,15.01,27.087857142857143,1.9221428571428572,15.411428571428571,89.42214285714286,79.31857142857143,1,0,173.97385714285713
2023-05-29,78.12,3.5,27.46142857142857,2.0128571428571425,18.391428571428573,89.45214285714285,69.49571428571429,1,0,61.871428571428574
2023-06-05,480.39,26.68,27.014285714285712,1.73,16.93285714285714,89.02142857142857,74.23285714285714,1,1,223.96200000000002
2023-06-12,232.41,13.06,26.952142857142857,1.0642857142857143,11.76,85.70785714285714,91.09,1,0,129.04285714285714
2023-06-19,154.35,23.52,26.732857142857142,1.7357142857142858,15.628571428571428,87.06214285714286,79.8157142857143,1,0,94.92457142857143
2023-06-26,341.19,41.28,27.204285714285714,1.2964285714285713,16.978571428571428,86.86857142857143,64.86,1,1,166.31157142857143
2023-07-03,225.09,11.81,26.625714285714285,1.2285714285714286,15.020000000000001,86.22071428571428,87.32571428571428,1,0,124.74285714285716
2023-07-10,19.02,0.75,26.56357142857143,2.1135714285714284,13.634285714285713,87.75714285714287,90.56285714285714,0,0,43.41642857142857
2023-07-17,222.78,19.03,26.802142857142858,2.3135714285714286,15.038571428571428,89.02714285714285,90.2357142857143,1,0,124.61414285714287
2023-07-24,2.7600000000000002,0.49,26.801428571428573,2.927142857142857,20.772857142857145,85.35000000000001,42.32142857142857,0,0,25.999142857142857
2023-07-31,88.59,7.84,27.18357142857143,1.9835714285714285,20.362857142857145,85.9992857142857,44.080000000000005,1,0,60.57614285714286
2023-08-07,93.78,10.11,26.764285714285712,2.667857142857143,19.272857142857145,85.74285714285713,65.66571428571429,1,0,67.32414285714286
2023-08-14,12.93,0.7,26.848571428571432,2.4357142857142855,20.108571428571427,85.74642857142857,74.71857142857142,0,0,36.58114285714286
2023-08-21,214.92,19.74,27.122142857142858,2.2585714285714285,17.791428571428572,85.47857142857143,71.82714285714285,1,0,117.22685714285714
2023-08-28,1.14,0.24,27.08857142857143,3.060714285714286,21.318571428571428,82.70142857142858,43.642857142857146,0,0,25.533
2023-09-04,289.62,32.07,27.447142857142858,2.2607142857142857,19.097142857142856,83.25857142857143,77.61571428571429,1,1,148.00385714285716
2023-09-11,288.12,20.29,27.177857142857142,1.4635714285714285,17.494285714285713,84.38428571428571,79.59428571428572,1,0,147.9607142857143
2023-09-18,91.08,9.36,27.315714285714286,2.692142857142857,19.3,83.98071428571428,68.78714285714285,1,0,66.86785714285715
2023-09-25,12.48,0.95,27.710714285714282,2.4157142857142855,21.768571428571427,80.755,52.77428571428571,0,0,31.67628571428572
2023-10-02,192.54000000000002,16.14,28.197857142857142,1.604285714285714,20.928571428571427,80.26857142857143,56.19285714285714,1,0,104.3897142857143
2023-10-09,174.54,11.16,27.977142857142855,1.7414285714285715,19.802857142857142,82.14785714285715,71.05142857142857,1,0,100.414
2023-10-16,266.49,13.55,27.654285714285713,1.2992857142857144,18.591428571428573,84.09214285714286,78.45571428571428,1,0,138.82871428571428
2023-10-23,90.36,8.83,27.970714285714287,1.1642857142857141,20.305714285714288,80.53214285714286,58.69,1,0,64.05371428571428
2023-10-30,308.67,15.72,28.40642857142857,1.105,18.732857142857142,78.22285714285715,61.16285714285715,1,0,152.175
2023-11-06,179.88,13.91,27.948571428571434,1.0907142857142857,18.56,83.13,75.74142857142857,1,0,103.60642857142857
2023-11-13,303.51,21.99,27.895,1.1171428571428572,16.867142857142856,84.23214285714286,80.8757142857143,1,0,154.42914285714284
2023-11-20,490.68,38.2,27.64714285714286,1.6257142857142857,15.75,85.16428571428571,82.89,1,1,230.02514285714287
2023-11-27,124.83,6.65,27.405714285714286,1.4135714285714285,16.908571428571427,85.62285714285714,85.41714285714286,1,0,83.91642857142857
2023-12-04,179.34,11.6,27.417142857142856,1.1171428571428572,17.34285714285714,84.87714285714286,88.28285714285714,1,0,106.14742857142858
2023-12-11,298.11,20.2,27.336428571428574,1.7835714285714286,17.985714285714284,86.68142857142857,91.22428571428571,1,0,154.24842857142858
2023-12-18,216.09,13.26,27.479285714285712,1.5,17.674285714285713,86.18071428571427,82.20714285714286,1,0,119.64257142857143
2023-12-25,361.92,37.24,27.64714285714286,1.9321428571428574,19.58142857142857,86.83428571428571,78.31,1,1,176.90014285714287
2024-01-01,410.19,20.7,27.46857142857143,1.752857142857143,18.111428571428572,87.02714285714285,89.35714285714286,1,0,198.67571428571432
2024-01-08,145.29,7.03,27.374285714285715,1.7814285714285714,16.9,86.50428571428571,92.57714285714286,1,0,93.60771428571428
2024-01-15,196.47,11.06,26.763571428571428,1.997142857142857,17.09,87.32642857142858,98.97428571428571,1,0,115.36428571428571
2024-01-22,268.05,21.99,27.045714285714286,2.3114285714285714,19.321428571428573,86.81214285714286,86.84285714285714,1,0,141.18657142857143
2024-01-29,152.22,11.21,27.215,1.6199999999999999,19.19142857142857,86.10714285714286,83.42285714285715,1,0,94.05828571428572
2024-02-05,313.59,11.8,27.080714285714286,1.4678571428571427,17.195714285714285,87.00428571428571,93.92857142857143,1,0,161.07614285714283
2024-02-12,48.75,7.53,27.172857142857143,3.041428571428572,21.650000000000002,85.64785714285715,63.42142857142858,1,0,48.46257142857143
2024-02-19,57.269999999999996,7.18,27.93642857142857,2.905,24.34714285714286,84.14214285714286,51.37142857142857,1,0,48.893857142857144
2024-02-26,109.2,10.73,27.444285714285716,2.672857142857143,21.50142857142857,88.15571428571428,74.05714285714286,1,0,74.72571428571429
2024-03-04,193.32,9.25,27.25,2.0285714285714285,17.345714285714287,88.64071428571428,91.12,1,0,112.48857142857143
2024-03-11,27.3,2.08,27.545714285714286,2.482142857142857,20.45714285714286,84.89357142857142,87.65142857142857,0,0,44.85528571428571
2024-03-18,201.78,13.75,27.53642857142857,2.454285714285714,22.56142857142857,86.24357142857143,73.72,1,0,111.43457142857143
2024-03-25,328.83,32.19,27.702142857142857,1.8242857142857143,20.30857142857143,85.75714285714285,71.18142857142857,1,1,162.07142857142858
2024-04-01,59.34,4.9,27.759285714285717,2.5807142857142855,22.04285714285714,85.36785714285713,66.54571428571428,1,0,53.152714285714296
2024-04-08,55.5,5.0,27.723571428571432,2.3535714285714286,21.512857142857143,84.35285714285715,75.16142857142856,1,0,53.40042857142858
2024-04-15,14.64,1.04,28.48,1.9642857142857142,22.552857142857142,80.72857142857143,68.61428571428571,0,0,35.46114285714286
2024-04-22,220.62,19.34,28.23,1.7478571428571428,18.40285714285714,84.99,83.97,1,0,121.711
2024-04-29,506.61,29.34,27.647857142857145,1.322142857142857,13.874285714285715,87.01285714285714,92.45,1,1,238.62357142857144
2024-05-06,496.86,30.87,27.916428571428572,1.262857142857143,15.069999999999999,86.05785714285715,86.11714285714285,1,1,233.20600000000002
2024-05-13,375.3,18.29,28.017142857142858,1.14,17.742857142857144,86.76714285714286,76.90142857142857,1,0,182.1797142857143
2024-05-20,355.83,23.87,28.056428571428576,1.2635714285714286,14.634285714285713,88.19857142857143,90.77142857142857,1,0,177.81214285714287
2024-05-27,314.37,15.93,27.810714285714283,1.1535714285714287,16.215714285714288,86.55499999999999,85.18857142857144,1,0,159.77328571428572
2024-06-03,549.45,72.37,27.122142857142858,1.487142857142857,13.107142857142858,88.725,94.71857142857142,1,1,256.3997142857143
2024-06-10,564.69,56.53,27.089285714285715,1.2014285714285715,13.327142857142857,86.45857142857142,83.42571428571429,1,1,260.136
2024-06-17,365.07,22.06,26.88142857142857,1.6642857142857144,14.241428571428571,87.97928571428572,85.57428571428571,1,0,180.62742857142857
2024-06-24,524.94,34.1,26.991428571428568,1.3271428571428572,14.52142857142857,86.68142857142857,82.25285714285714,1,1,243.78771428571432
2024-07-01,634.4399999999999,69.41,26.520714285714284,1.3285714285714285,11.742857142857142,88.06714285714285,87.88285714285715,1,1,289.26971428571426
2024-07-08,306.12,15.05,26.084999999999997,2.0307142857142857,11.902857142857142,88.57357142857143,91.8,1,0,158.83357142857142
2024-07-15,91.89,5.85,27.016428571428573,2.5250000000000004,17.762857142857143,88.25571428571428,74.09857142857143,1,0,68.52814285714285
2024-07-22,213.36,11.45,27.062857142857144,2.024285714285714,16.222857142857144,89.40928571428572,72.58857142857143,1,0,117.022
2024-07-29,321.06,25.46,27.401428571428568,1.6428571428571428,17.40142857142857,86.47928571428572,64.92142857142856,1,1,158.25657142857142
2024-08-05,373.68,23.25,26.70285714285714,1.7557142857142856,13.072857142857142,87.97642857142857,92.14142857142858,1,0,185.63685714285717
2024-08-12,354.3,23.38,27.187142857142856,1.7785714285714287,15.097142857142858,87.06714285714285,70.65857142857142,1,0,173.18800000000002
2024-08-19,356.67,20.0,26.47,1.9571428571428573,10.877142857142857,89.54428571428572,92.21000000000001,1,0,179.32600000000002
2024-08-26,561.8100000000001,42.43,26.712857142857143,1.9442857142857142,15.962857142857144,88.75857142857143,90.77857142857142,1,1,260.0760000000001
2024-09-02,226.68,22.49,27.312857142857144,1.8178571428571426,19.85285714285714,87.44214285714285,73.92428571428572,1,0,121.84985714285716
2024-09-09,19.2,2.67,26.82857142857143,2.8978571428571427,21.21142857142857,85.62142857142857,70.17285714285715,0,0,38.051857142857145
2024-09-16,15.93,1.32,27.169285714285717,2.2385714285714284,20.014285714285716,85.05142857142857,82.6842857142857,0,0,39.35371428571428
2024-09-23,395.01,36.78,27.513571428571428,1.2257142857142855,18.854285714285716,84.63,74.69857142857143,1,1,189.418
2024-09-30,324.59999999999997,16.08,27.19357142857143,1.47,16.312857142857144,85.07857142857144,83.57285714285715,1,0,163.586
2024-10-07,703.44,45.83,27.359999999999996,1.2928571428571427,16.978571428571428,86.34714285714286,76.27571428571429,1,1,313.494
2024-10-14,162.9,11.0,26.962142857142858,1.3664285714285715,16.984285714285715,85.33857142857143,91.52857142857144,1,0,100.34214285714287
2024-10-21,118.25999999999999,8.04,27.110714285714288,2.5892857142857144,17.365714285714287,88.71214285714285,90.48428571428572,1,0,82.44557142857144
2024-10-28,224.01,14.41,27.41785714285714,1.4757142857142855,18.915714285714287,86.00285714285714,75.26142857142857,1,0,121.16828571428573
2024-11-04,29.85,2.13,27.537142857142857,1.3335714285714286,18.03,84.76357142857142,76.71571428571428,0,0,43.94385714285715
2024-11-11,87.87,6.46,27.51,1.4464285714285714,17.887142857142855,85.68214285714286,77.14571428571428,1,0,67.28899999999999
2024-11-18,260.91,19.44,27.145714285714284,1.9707142857142856,16.054285714285715,88.28928571428571,91.99428571428572,1,0,139.9461428571429
2024-11-25,383.76,34.57,27.146428571428572,1.86,14.418571428571429,87.64071428571428,91.59571428571428,1,1,189.31142857142856
2024-12-02,505.74,34.42,27.347142857142856,1.3614285714285714,14.34,86.20357142857144,96.63428571428571,1,1,239.02714285714288
2024-12-09,375.90000000000003,38.18,27.192142857142855,1.5499999999999998,13.998571428571429,88.2,98.06142857142856,1,1,187.48257142857145
2024-12-16,865.11,41.23,27.19,1.6471428571428572,16.07,88.74214285714285,93.82714285714286,1,1,381.9248571428572
2024-12-23,163.23,7.0,27.071428571428573,1.3671428571428572,14.762857142857142,86.83285714285714,98.20857142857143,1,0,102.25457142857142
2024-12-30,306.06,20.26,26.810714285714283,1.522857142857143,12.69857142857143,88.14428571428572,94.43857142857144,1,0,159.07657142857144
2025-01-06,225.78,15.43,27.166428571428572,1.1857142857142857,16.327142857142857,86.1242857142857,85.12714285714286,1,0,124.30914285714287
2025-01-13,462.75,31.01,26.59214285714286,1.9807142857142856,16.71857142857143,87.81214285714286,95.10285714285715,1,1,221.173
2025-01-20,1089.72,121.95,26.21857142857143,1.52,14.432857142857141,89.15857142857142,96.64,1,1,472.63342857142857
2025-01-27,652.2,41.31,26.32785714285714,1.3457142857142856,13.738571428571428,87.14642857142857,98.20285714285716,1,1,298.0420000000001
2025-02-03,238.86,18.14,26.734999999999996,1.5678571428571426,15.908571428571427,87.80071428571429,95.61142857142856,1,0,131.79814285714286
2025-02-10,312.81,20.0,27.045,1.719285714285714,16.80142857142857,87.84214285714286,97.63428571428572,1,0,161.6344285714286
2025-02-17,365.34,25.57,26.50357142857143,1.6335714285714285,13.540000000000001,87.05,95.79142857142858,1,1,182.91299999999998
2025-02-24,96.75,7.94,26.517857142857142,2.0385714285714287,16.124285714285715,87.37142857142857,92.79428571428572,1,0,74.4417142857143
2025-03-03,431.91,21.12,26.75357142857143,1.802857142857143,15.241428571428571,87.95714285714286,94.04285714285714,1,0,208.88485714285716
2025-03-10,313.38,30.83,26.791428571428572,1.8335714285714286,18.635714285714283,88.27785714285714,86.71285714285715,1,1,159.33414285714287
2025-03-17,288.87,11.4,26.555,1.1671428571428573,14.61142857142857,86.33857142857143,94.1257142857143,1,0,151.68428571428572
2025-03-24,213.87,13.66,27.416428571428572,1.237857142857143,16.594285714285714,84.62071428571429,86.54714285714286,1,0,119.78614285714286
2025-03-31,282.0,12.19,26.69928571428571,1.3428571428571427,17.35857142857143,86.17357142857142,91.57000000000001,1,0,147.91085714285717
2025-04-07,232.65,13.0,27.35571428571429,1.1335714285714285,17.099999999999998,84.55285714285714,86.59428571428572,1,0,127.18557142857142
2025-04-14,298.86,20.04,27.483571428571427,1.2807142857142857,17.817142857142855,84.67928571428573,85.88571428571429,1,0,153.41385714285715
2025-04-21,614.4,36.28,26.888571428571428,1.1921428571428572,15.184285714285714,84.99285714285713,91.06285714285714,1,1,281.1741428571429
2025-04-28,104.34,4.5,27.66,1.1792857142857143,16.07857142857143,84.675,85.84285714285714,1,0,75.92471428571429
2025-05-05,311.19,28.32,27.525714285714283,1.512857142857143,17.282857142857143,85.46571428571428,73.91714285714286,1,1,156.10542857142858
2025-05-12,327.81,17.5,27.497142857142858,1.2485714285714284,16.891428571428573,85.7,83.31714285714285,1,0,164.65885714285713
2025-05-19,133.86,6.76,27.356428571428573,1.3814285714285715,14.350000000000001,86.72285714285715,82.63857142857144,1,0,87.47800000000001
2025-05-26,722.46,37.65,27.02,1.3992857142857142,13.748571428571427,86.71857142857142,81.74285714285713,1,1,322.86271428571433
2025-06-02,207.29999999999998,25.74,26.762857142857143,1.8842857142857143,14.13285714285714,87.22857142857143,89.13571428571429,1,1,118.29742857142858
2025-06-09,366.06,27.84,27.17142857142857,1.612142857142857,16.852857142857143,87.80285714285714,80.21000000000001,1,1,179.41785714285714
2025-06-16,661.83,66.99,26.655714285714286,1.3642857142857143,14.520000000000001,87.90642857142858,86.76285714285714,1,1,299.4534285714286
2025-06-23,11.790000000000001,0.96,26.52714285714286,1.665714285714286,15.118571428571428,86.65071428571429,86.75571428571429,0,0,39.37657142857143
2025-06-30,155.64,8.53,26.655714285714286,1.8628571428571428,16.715714285714284,87.99428571428572,79.86857142857143,1,0,95.25914285714285
2025-07-07,124.83,5.69,26.467857142857145,1.4285714285714286,15.752857142857144,86.01857142857143,81.17857142857143,1,0,83.30285714285714
2025-07-14,500.03999999999996,36.16,26.211428571428574,2.450714285714286,13.355714285714287,88.25928571428571,88.12857142857143,1,1,235.4607142857143
2025-07-21,10.56,0.75,26.797857142857143,1.9721428571428572,19.24142857142857,87.35499999999999,56.394285714285715,0,0,32.049
2025-07-28,79.11,11.51,27.28,1.6328571428571428,17.005714285714287,87.34785714285715,59.13142857142857,1,0,60.39571428571429
2025-08-04,217.17000000000002,20.14,26.275714285714283,1.3757142857142857,13.935714285714287,86.27428571428571,83.3757142857143,1,0,121.03114285714287
2025-08-11,394.40999999999997,49.18,26.185,1.8757142857142857,16.371428571428574,87.42642857142857,85.3157142857143,1,1,191.928
2025-08-18,238.74,21.11,25.94928571428571,1.6078571428571429,14.702857142857143,85.27785714285714,93.17285714285714,1,0,131.51157142857144
2025-08-25,296.21999999999997,37.82,26.25785714285714,1.8057142857142858,14.074285714285715,87.57000000000001,88.61714285714285,1,1,153.7577142857143
2025-09-01,215.25,13.4,26.700000000000003,1.355,17.204285714285714,86.26928571428572,85.85428571428572,1,0,120.10100000000001
2025-09-08,652.83,54.81,26.247857142857146,1.6078571428571429,14.831428571428571,89.34357142857142,84.99571428571429,1,1,295.4864285714285
2025-09-15,88.14,7.65,26.604285714285712,1.5278571428571428,17.34714285714286,86.995,86.9342857142857,1,0,69.479
2025-09-22,197.94,27.97,26.77214285714286,1.7892857142857144,18.525714285714287,86.39571428571428,81.53142857142858,1,1,112.135
2025-09-29,67.98,7.92,27.103333333333335,1.4983333333333333,19.61,85.565,20.936666666666667,1,0,47.757000000000005
